 2.00000000E-03 -6.9603550E-02  5.5072377E-01  5.7958629E-03  0.0000000E+00 -6.9175023E+02  0.0000000E+00
 1.40002000E+02 -2.1245319E+02  6.9169319E+02 -6.8568941E-02  2.1908070E+02 -6.9175023E+02  0.0000000E+00
 1.50002000E+02 -2.1433015E+02  6.9169772E+02 -7.1362160E-02  2.2122179E+02 -6.9175023E+02  0.0000000E+00
 1.60002000E+02 -2.1744898E+02  6.9168879E+02 -6.9257894E-02  2.2415019E+02 -6.9175023E+02  0.0000000E+00
 1.70002000E+02 -2.1982429E+02  6.9207410E+02 -6.2471533E-02  2.2654866E+02 -6.9175023E+02  0.0000000E+00
 1.80002000E+02 -2.2062602E+02  6.9209694E+02 -6.7644023E-02  2.2790377E+02 -6.9175023E+02  0.0000000E+00
 1.90002000E+02 -2.2152060E+02  6.9210359E+02 -7.0139295E-02  2.2906823E+02 -6.9175023E+02  0.0000000E+00
 2.00002000E+02 -2.2246891E+02  6.9210320E+02 -7.1056371E-02  2.3014089E+02 -6.9175023E+02  0.0000000E+00
 2.10002000E+02 -2.2385027E+02  6.9193279E+02 -7.0751148E-02  2.3147938E+02 -6.9175023E+02  0.0000000E+00
 2.20002000E+02 -2.2418498E+02  6.9239628E+02 -6.3197800E-02  2.3166270E+02 -6.9175023E+02  0.0000000E+00
 2.30002000E+02 -2.2369211E+02  6.9241402E+02 -6.5516536E-02  2.3143542E+02 -6.9175023E+02  0.0000000E+00
 2.40002000E+02 -2.2321423E+02  6.9241746E+02 -6.6401352E-02  2.3105733E+02 -6.9175023E+02  0.0000000E+00
 2.50002000E+02 -2.2274547E+02  6.9241441E+02 -6.6600819E-02  2.3061075E+02 -6.9175023E+02  0.0000000E+00
 2.60002000E+02 -2.2228061E+02  6.9240922E+02 -6.6568922E-02  2.3014193E+02 -6.9175023E+02  0.0000000E+00
 2.70002000E+02 -2.2181790E+02  6.9240328E+02 -6.6457409E-02  2.2966635E+02 -6.9175023E+02  0.0000000E+00
 2.80002000E+02 -2.2135678E+02  6.9239716E+02 -6.6319700E-02  2.2918928E+02 -6.9175023E+02  0.0000000E+00
 2.90002000E+02 -2.2089701E+02  6.9239100E+02 -6.6170753E-02  2.2871252E+02 -6.9175023E+02  0.0000000E+00
 3.00002000E+02 -2.2043853E+02  6.9238484E+02 -6.6021005E-02  2.2823672E+02 -6.9175023E+02  0.0000000E+00
 3.10002000E+02 -2.1998129E+02  6.9237870E+02 -6.5870625E-02  2.2776210E+02 -6.9175023E+02  0.0000000E+00
 3.20002000E+02 -2.1952530E+02  6.9237260E+02 -6.5720352E-02  2.2728872E+02 -6.9175023E+02  0.0000000E+00
 3.30002000E+02 -2.1907053E+02  6.9236654E+02 -6.5570438E-02  2.2681661E+02 -6.9175023E+02  0.0000000E+00
 3.40002000E+02 -2.1861699E+02  6.9236051E+02 -6.5420965E-02  2.2634577E+02 -6.9175023E+02  0.0000000E+00
 3.50002000E+02 -2.1816466E+02  6.9235452E+02 -6.5271961E-02  2.2587620E+02 -6.9175023E+02  0.0000000E+00
 3.60002000E+02 -2.1771354E+02  6.9234856E+02 -6.5123433E-02  2.2540788E+02 -6.9175023E+02  0.0000000E+00
 3.70002000E+02 -2.1726363E+02  6.9234264E+02 -6.4975382E-02  2.2494083E+02 -6.9175023E+02  0.0000000E+00
 3.80002000E+02 -2.1681493E+02  6.9233675E+02 -6.4827807E-02  2.2447503E+02 -6.9175023E+02  0.0000000E+00
 3.90002000E+02 -2.1636741E+02  6.9233090E+02 -6.4680706E-02  2.2401048E+02 -6.9175023E+02  0.0000000E+00
 4.00002000E+02 -2.1592110E+02  6.9232508E+02 -6.4534078E-02  2.2354717E+02 -6.9175023E+02  0.0000000E+00
 4.10002000E+02 -2.1547596E+02  6.9231930E+02 -6.4387885E-02  2.2308509E+02 -6.9175023E+02  0.0000000E+00
 4.20002000E+02 -2.1503202E+02  6.9231355E+02 -6.4242180E-02  2.2262425E+02 -6.9175023E+02  0.0000000E+00
 4.30002000E+02 -2.1458924E+02  6.9230784E+02 -6.4096807E-02  2.2216464E+02 -6.9175023E+02  0.0000000E+00
 4.40002000E+02 -2.1414764E+02  6.9230216E+02 -6.3952042E-02  2.2170625E+02 -6.9175023E+02  0.0000000E+00
 4.50002000E+02 -2.1370721E+02  6.9229651E+02 -6.3807736E-02  2.2124908E+02 -6.9175023E+02  0.0000000E+00
 4.60002000E+02 -2.1326794E+02  6.9229090E+02 -6.3663886E-02  2.2079311E+02 -6.9175023E+02  0.0000000E+00
 4.70002000E+02 -2.1282883E+02  6.9228574E+02 -6.3566846E-02  2.2034300E+02 -6.9175023E+02  0.0000000E+00
 4.80002000E+02 -2.1239103E+02  6.9228036E+02 -6.3446858E-02  2.1989122E+02 -6.9175023E+02  0.0000000E+00
 4.90002000E+02 -2.1195456E+02  6.9227490E+02 -6.3312331E-02  2.1943911E+02 -6.9175023E+02  0.0000000E+00
 5.00002000E+02 -2.1151930E+02  6.9226942E+02 -6.3172879E-02  2.1898765E+02 -6.9175023E+02  0.0000000E+00
 5.10002000E+02 -2.1108521E+02  6.9226397E+02 -6.3031948E-02  2.1853718E+02 -6.9175023E+02  0.0000000E+00
 5.20002000E+02 -2.1065226E+02  6.9225854E+02 -6.2890767E-02  2.1808783E+02 -6.9175023E+02  0.0000000E+00
 5.30002000E+02 -2.1022045E+02  6.9225315E+02 -6.2749781E-02  2.1763963E+02 -6.9175023E+02  0.0000000E+00
 5.40002000E+02 -2.0978977E+02  6.9224778E+02 -6.2609146E-02  2.1719261E+02 -6.9175023E+02  0.0000000E+00
 5.50002000E+02 -2.0936021E+02  6.9224245E+02 -6.2468918E-02  2.1674675E+02 -6.9175023E+02  0.0000000E+00
 5.60002000E+02 -2.0893178E+02  6.9223714E+02 -6.2329117E-02  2.1630206E+02 -6.9175023E+02  0.0000000E+00
 5.70002000E+02 -2.0850446E+02  6.9223187E+02 -6.2189746E-02  2.1585853E+02 -6.9175023E+02  0.0000000E+00
 5.80002000E+02 -2.0807825E+02  6.9222663E+02 -6.2050808E-02  2.1541616E+02 -6.9175023E+02  0.0000000E+00
 5.90002000E+02 -2.0765315E+02  6.9222143E+02 -6.1912299E-02  2.1497494E+02 -6.9175023E+02  0.0000000E+00
 6.00002000E+02 -2.0722915E+02  6.9221625E+02 -6.1774220E-02  2.1453487E+02 -6.9175023E+02  0.0000000E+00
 6.10002000E+02 -2.0680625E+02  6.9221110E+02 -6.1636568E-02  2.1409595E+02 -6.9175023E+02  0.0000000E+00
 6.20002000E+02 -2.0638445E+02  6.9220598E+02 -6.1499318E-02  2.1365816E+02 -6.9175023E+02  0.0000000E+00
 6.30002000E+02 -2.0596373E+02  6.9220090E+02 -6.1362526E-02  2.1322152E+02 -6.9175023E+02  0.0000000E+00
 6.40002000E+02 -2.0554410E+02  6.9219584E+02 -6.1226150E-02  2.1278600E+02 -6.9175023E+02  0.0000000E+00
 6.50002000E+02 -2.0512555E+02  6.9219082E+02 -6.1090187E-02  2.1235161E+02 -6.9175023E+02  0.0000000E+00
 6.60002000E+02 -2.0470808E+02  6.9218582E+02 -6.0954640E-02  2.1191835E+02 -6.9175023E+02  0.0000000E+00
 6.70002000E+02 -2.0429168E+02  6.9218085E+02 -6.0819508E-02  2.1148620E+02 -6.9175023E+02  0.0000000E+00
 6.80002000E+02 -2.0387635E+02  6.9217592E+02 -6.0684788E-02  2.1105516E+02 -6.9175023E+02  0.0000000E+00
 6.90002000E+02 -2.0346208E+02  6.9217101E+02 -6.0550479E-02  2.1062524E+02 -6.9175023E+02  0.0000000E+00
 7.00002000E+02 -2.0304887E+02  6.9216613E+02 -6.0416578E-02  2.1019642E+02 -6.9175023E+02  0.0000000E+00
 7.10002000E+02 -2.0263680E+02  6.9216125E+02 -6.0279325E-02  2.0976832E+02 -6.9175023E+02  0.0000000E+00
 7.20002000E+02 -2.0222579E+02  6.9215642E+02 -6.0143817E-02  2.0934150E+02 -6.9175023E+02  0.0000000E+00
 7.30002000E+02 -2.0181580E+02  6.9215162E+02 -6.0010291E-02  2.0891593E+02 -6.9175023E+02  0.0000000E+00
 7.40002000E+02 -2.0140685E+02  6.9214685E+02 -5.9877730E-02  2.0849151E+02 -6.9175023E+02  0.0000000E+00
 7.50002000E+02 -2.0099893E+02  6.9214212E+02 -5.9745770E-02  2.0806820E+02 -6.9175023E+02  0.0000000E+00
 7.60002000E+02 -2.0059205E+02  6.9213741E+02 -5.9614280E-02  2.0764597E+02 -6.9175023E+02  0.0000000E+00
 7.70002000E+02 -2.0018621E+02  6.9213273E+02 -5.9483211E-02  2.0722482E+02 -6.9175023E+02  0.0000000E+00
 7.80002000E+02 -1.9978139E+02  6.9212808E+02 -5.9352544E-02  2.0680474E+02 -6.9175023E+02  0.0000000E+00
 7.90002000E+02 -1.9938238E+02  6.9212247E+02 -5.9038661E-02  2.0636975E+02 -6.9175023E+02  0.0000000E+00
 8.00002000E+02 -1.9897756E+02  6.9211868E+02 -5.9051041E-02  2.0596598E+02 -6.9175023E+02  0.0000000E+00
 8.10002000E+02 -1.9857485E+02  6.9211440E+02 -5.8974243E-02  2.0555416E+02 -6.9175023E+02  0.0000000E+00
 8.20002000E+02 -1.9817358E+02  6.9210996E+02 -5.8864530E-02  2.0514000E+02 -6.9175023E+02  0.0000000E+00
 8.30002000E+02 -1.9779309E+02  6.9210031E+02 -5.7910431E-02  2.0464583E+02 -6.9175023E+02  0.0000000E+00
 8.40002000E+02 -1.9740157E+02  6.9209565E+02 -5.7710270E-02  2.0423164E+02 -6.9175023E+02  0.0000000E+00
 8.50002000E+02 -1.9700982E+02  6.9209129E+02 -5.7580553E-02  2.0382479E+02 -6.9175023E+02  0.0000000E+00
 8.60002000E+02 -1.9661895E+02  6.9208699E+02 -5.7456707E-02  2.0341943E+02 -6.9175023E+02  0.0000000E+00
 8.70002000E+02 -1.9622903E+02  6.9208271E+02 -5.7333664E-02  2.0301512E+02 -6.9175023E+02  0.0000000E+00
 8.80002000E+02 -1.9584007E+02  6.9207846E+02 -5.7211140E-02  2.0261183E+02 -6.9175023E+02  0.0000000E+00
 8.90002000E+02 -1.9545206E+02  6.9207423E+02 -5.7088875E-02  2.0220951E+02 -6.9175023E+02  0.0000000E+00
 9.00002000E+02 -1.9506500E+02  6.9207002E+02 -5.6966931E-02  2.0180819E+02 -6.9175023E+02  0.0000000E+00
 9.10002000E+02 -1.9467889E+02  6.9206584E+02 -5.6845335E-02  2.0140784E+02 -6.9175023E+02  0.0000000E+00
 9.20002000E+02 -1.9429373E+02  6.9206169E+02 -5.6724087E-02  2.0100848E+02 -6.9175023E+02  0.0000000E+00
 9.30002000E+02 -1.9390950E+02  6.9205756E+02 -5.6603185E-02  2.0061010E+02 -6.9175023E+02  0.0000000E+00
 9.40002000E+02 -1.9352622E+02  6.9205345E+02 -5.6482628E-02  2.0021270E+02 -6.9175023E+02  0.0000000E+00
 9.50002000E+02 -1.9314386E+02  6.9204937E+02 -5.6362415E-02  1.9981626E+02 -6.9175023E+02  0.0000000E+00
 9.60002000E+02 -1.9276244E+02  6.9204531E+02 -5.6242544E-02  1.9942080E+02 -6.9175023E+02  0.0000000E+00
 9.70002000E+02 -1.9238194E+02  6.9204127E+02 -5.6123012E-02  1.9902630E+02 -6.9175023E+02  0.0000000E+00
 9.80002000E+02 -1.9200237E+02  6.9203726E+02 -5.6003819E-02  1.9863276E+02 -6.9175023E+02  0.0000000E+00
 9.90002000E+02 -1.9162372E+02  6.9203327E+02 -5.5884965E-02  1.9824018E+02 -6.9175023E+02  0.0000000E+00
 1.00000200E+03 -1.9124599E+02  6.9202930E+02 -5.5766447E-02  1.9784855E+02 -6.9175023E+02  0.0000000E+00
 1.01000200E+03 -1.9086917E+02  6.9202536E+02 -5.5648264E-02  1.9745788E+02 -6.9175023E+02  0.0000000E+00
 1.02000200E+03 -1.9049326E+02  6.9202144E+02 -5.5530414E-02  1.9706815E+02 -6.9175023E+02  0.0000000E+00
 1.03000200E+03 -1.9011825E+02  6.9201754E+02 -5.5412896E-02  1.9667936E+02 -6.9175023E+02  0.0000000E+00
 1.04000200E+03 -1.8974416E+02  6.9201366E+02 -5.5295708E-02  1.9629152E+02 -6.9175023E+02  0.0000000E+00
 1.05000200E+03 -1.8937096E+02  6.9200981E+02 -5.5178849E-02  1.9590462E+02 -6.9175023E+02  0.0000000E+00
 1.06000200E+03 -1.8899866E+02  6.9200598E+02 -5.5062318E-02  1.9551865E+02 -6.9175023E+02  0.0000000E+00
 1.07000200E+03 -1.8862726E+02  6.9200217E+02 -5.4946113E-02  1.9513361E+02 -6.9175023E+02  0.0000000E+00
 1.08000200E+03 -1.8825675E+02  6.9199839E+02 -5.4830233E-02  1.9474950E+02 -6.9175023E+02  0.0000000E+00
 1.09000200E+03 -1.8788713E+02  6.9199462E+02 -5.4714675E-02  1.9436631E+02 -6.9175023E+02  0.0000000E+00
 1.10000200E+03 -1.8751839E+02  6.9199088E+02 -5.4599440E-02  1.9398404E+02 -6.9175023E+02  0.0000000E+00
 1.11000200E+03 -1.8715053E+02  6.9198716E+02 -5.4484526E-02  1.9360269E+02 -6.9175023E+02  0.0000000E+00
 1.12000200E+03 -1.8678356E+02  6.9198346E+02 -5.4369930E-02  1.9322226E+02 -6.9175023E+02  0.0000000E+00
 1.13000200E+03 -1.8641746E+02  6.9197978E+02 -5.4255653E-02  1.9284274E+02 -6.9175023E+02  0.0000000E+00
 1.14000200E+03 -1.8605223E+02  6.9197613E+02 -5.4141692E-02  1.9246413E+02 -6.9175023E+02  0.0000000E+00
 1.15000200E+03 -1.8568788E+02  6.9197249E+02 -5.4028047E-02  1.9208642E+02 -6.9175023E+02  0.0000000E+00
 1.16000200E+03 -1.8532439E+02  6.9196888E+02 -5.3914715E-02  1.9170961E+02 -6.9175023E+02  0.0000000E+00
 1.17000200E+03 -1.8496176E+02  6.9196529E+02 -5.3801696E-02  1.9133371E+02 -6.9175023E+02  0.0000000E+00
 1.18000200E+03 -1.8460000E+02  6.9196172E+02 -5.3688988E-02  1.9095870E+02 -6.9175023E+02  0.0000000E+00
 1.19000200E+03 -1.8423910E+02  6.9195816E+02 -5.3576590E-02  1.9058458E+02 -6.9175023E+02  0.0000000E+00
 1.20000200E+03 -1.8387905E+02  6.9195463E+02 -5.3464501E-02  1.9021135E+02 -6.9175023E+02  0.0000000E+00
 1.21000200E+03 -1.8351985E+02  6.9195113E+02 -5.3352719E-02  1.8983901E+02 -6.9175023E+02  0.0000000E+00
 1.22000200E+03 -1.8316150E+02  6.9194764E+02 -5.3241243E-02  1.8946755E+02 -6.9175023E+02  0.0000000E+00
 1.23000200E+03 -1.8280400E+02  6.9194417E+02 -5.3130072E-02  1.8909698E+02 -6.9175023E+02  0.0000000E+00
 1.24000200E+03 -1.8244735E+02  6.9194072E+02 -5.3019205E-02  1.8872728E+02 -6.9175023E+02  0.0000000E+00
 1.25000200E+03 -1.8209153E+02  6.9193729E+02 -5.2908640E-02  1.8835845E+02 -6.9175023E+02  0.0000000E+00
 1.26000200E+03 -1.8173655E+02  6.9193388E+02 -5.2798376E-02  1.8799050E+02 -6.9175023E+02  0.0000000E+00
 1.27000200E+03 -1.8138241E+02  6.9193049E+02 -5.2688412E-02  1.8762341E+02 -6.9175023E+02  0.0000000E+00
 1.28000200E+03 -1.8102910E+02  6.9192712E+02 -5.2578746E-02  1.8725720E+02 -6.9175023E+02  0.0000000E+00
 1.29000200E+03 -1.8067662E+02  6.9192378E+02 -5.2469378E-02  1.8689184E+02 -6.9175023E+02  0.0000000E+00
 1.30000200E+03 -1.8032496E+02  6.9192045E+02 -5.2360307E-02  1.8652734E+02 -6.9175023E+02  0.0000000E+00
 1.31000200E+03 -1.7997413E+02  6.9191714E+02 -5.2251530E-02  1.8616371E+02 -6.9175023E+02  0.0000000E+00
 1.32000200E+03 -1.7962412E+02  6.9191384E+02 -5.2143047E-02  1.8580092E+02 -6.9175023E+02  0.0000000E+00
 1.33000200E+03 -1.7927493E+02  6.9191057E+02 -5.2034856E-02  1.8543899E+02 -6.9175023E+02  0.0000000E+00
 1.34000200E+03 -1.7892656E+02  6.9190732E+02 -5.1926957E-02  1.8507790E+02 -6.9175023E+02  0.0000000E+00
 1.35000200E+03 -1.7857899E+02  6.9190409E+02 -5.1819348E-02  1.8471766E+02 -6.9175023E+02  0.0000000E+00
 1.36000200E+03 -1.7823224E+02  6.9190087E+02 -5.1712028E-02  1.8435827E+02 -6.9175023E+02  0.0000000E+00
 1.37000200E+03 -1.7788630E+02  6.9189768E+02 -5.1604996E-02  1.8399971E+02 -6.9175023E+02  0.0000000E+00
 1.38000200E+03 -1.7754116E+02  6.9189450E+02 -5.1498251E-02  1.8364199E+02 -6.9175023E+02  0.0000000E+00
 1.39000200E+03 -1.7719682E+02  6.9189134E+02 -5.1391791E-02  1.8328510E+02 -6.9175023E+02  0.0000000E+00
 1.40000200E+03 -1.7685328E+02  6.9188820E+02 -5.1285616E-02  1.8292905E+02 -6.9175023E+02  0.0000000E+00
 1.41000200E+03 -1.7651054E+02  6.9188508E+02 -5.1179724E-02  1.8257383E+02 -6.9175023E+02  0.0000000E+00
 1.42000200E+03 -1.7616860E+02  6.9188198E+02 -5.1074114E-02  1.8221943E+02 -6.9175023E+02  0.0000000E+00
 1.43000200E+03 -1.7582744E+02  6.9187889E+02 -5.0968784E-02  1.8186585E+02 -6.9175023E+02  0.0000000E+00
 1.44000200E+03 -1.7548708E+02  6.9187582E+02 -5.0863735E-02  1.8151310E+02 -6.9175023E+02  0.0000000E+00
 1.45000200E+03 -1.7514750E+02  6.9187278E+02 -5.0758965E-02  1.8116116E+02 -6.9175023E+02  0.0000000E+00
 1.46000200E+03 -1.7480870E+02  6.9186974E+02 -5.0654472E-02  1.8081004E+02 -6.9175023E+02  0.0000000E+00
 1.47000200E+03 -1.7447069E+02  6.9186673E+02 -5.0550256E-02  1.8045973E+02 -6.9175023E+02  0.0000000E+00
 1.48000200E+03 -1.7413345E+02  6.9186373E+02 -5.0446316E-02  1.8011023E+02 -6.9175023E+02  0.0000000E+00
 1.49000200E+03 -1.7379699E+02  6.9186076E+02 -5.0342650E-02  1.7976153E+02 -6.9175023E+02  0.0000000E+00
 1.50000200E+03 -1.7346131E+02  6.9185780E+02 -5.0239257E-02  1.7941365E+02 -6.9175023E+02  0.0000000E+00
 1.51000200E+03 -1.7312635E+02  6.9185486E+02 -5.0138308E-02  1.7906678E+02 -6.9175023E+02  0.0000000E+00
 1.52000200E+03 -1.7279216E+02  6.9185193E+02 -5.0036558E-02  1.7872057E+02 -6.9175023E+02  0.0000000E+00
 1.53000200E+03 -1.7245876E+02  6.9184902E+02 -4.9934050E-02  1.7837507E+02 -6.9175023E+02  0.0000000E+00
 1.54000200E+03 -1.7212420E+02  6.9184637E+02 -4.9918651E-02  1.7803915E+02 -6.9175023E+02  0.0000000E+00
 1.55000200E+03 -1.7179069E+02  6.9184350E+02 -4.9858328E-02  1.7769817E+02 -6.9175023E+02  0.0000000E+00
 1.56000200E+03 -1.7145858E+02  6.9184063E+02 -4.9761718E-02  1.7735460E+02 -6.9175023E+02  0.0000000E+00
 1.57000200E+03 -1.7112732E+02  6.9183777E+02 -4.9660387E-02  1.7701136E+02 -6.9175023E+02  0.0000000E+00
 1.58000200E+03 -1.7079682E+02  6.9183493E+02 -4.9558643E-02  1.7666884E+02 -6.9175023E+02  0.0000000E+00
 1.59000200E+03 -1.7046709E+02  6.9183211E+02 -4.9457073E-02  1.7632711E+02 -6.9175023E+02  0.0000000E+00
 1.60000200E+03 -1.7013810E+02  6.9182930E+02 -4.9355769E-02  1.7598615E+02 -6.9175023E+02  0.0000000E+00
 1.61000200E+03 -1.6980987E+02  6.9182652E+02 -4.9254721E-02  1.7564598E+02 -6.9175023E+02  0.0000000E+00
 1.62000200E+03 -1.6948239E+02  6.9182374E+02 -4.9153930E-02  1.7530659E+02 -6.9175023E+02  0.0000000E+00
 1.63000200E+03 -1.6915564E+02  6.9182099E+02 -4.9053736E-02  1.7496800E+02 -6.9175023E+02  0.0000000E+00
 1.64000200E+03 -1.6882965E+02  6.9181825E+02 -4.8953570E-02  1.7463016E+02 -6.9175023E+02  0.0000000E+00
 1.65000200E+03 -1.6850439E+02  6.9181552E+02 -4.8853575E-02  1.7429308E+02 -6.9175023E+02  0.0000000E+00
 1.66000200E+03 -1.6817988E+02  6.9181281E+02 -4.8753827E-02  1.7395678E+02 -6.9175023E+02  0.0000000E+00
 1.67000200E+03 -1.6785610E+02  6.9181012E+02 -4.8654335E-02  1.7362123E+02 -6.9175023E+02  0.0000000E+00
 1.68000200E+03 -1.6753306E+02  6.9180745E+02 -4.8555101E-02  1.7328645E+02 -6.9175023E+02  0.0000000E+00
 1.69000200E+03 -1.6721075E+02  6.9180479E+02 -4.8456123E-02  1.7295244E+02 -6.9175023E+02  0.0000000E+00
 1.70000200E+03 -1.6688916E+02  6.9180214E+02 -4.8357401E-02  1.7261918E+02 -6.9175023E+02  0.0000000E+00
 1.71000200E+03 -1.6656831E+02  6.9179951E+02 -4.8258841E-02  1.7228667E+02 -6.9175023E+02  0.0000000E+00
 1.72000200E+03 -1.6624819E+02  6.9179690E+02 -4.8160434E-02  1.7195490E+02 -6.9175023E+02  0.0000000E+00
 1.73000200E+03 -1.6592880E+02  6.9179430E+02 -4.8062036E-02  1.7162386E+02 -6.9175023E+02  0.0000000E+00
 1.74000200E+03 -1.6561009E+02  6.9179173E+02 -4.7965490E-02  1.7129375E+02 -6.9175023E+02  0.0000000E+00
 1.75000200E+03 -1.6529211E+02  6.9178916E+02 -4.7868526E-02  1.7096428E+02 -6.9175023E+02  0.0000000E+00
 1.76000200E+03 -1.6497486E+02  6.9178661E+02 -4.7771379E-02  1.7063553E+02 -6.9175023E+02  0.0000000E+00
 1.77000200E+03 -1.6465831E+02  6.9178407E+02 -4.7674423E-02  1.7030751E+02 -6.9175023E+02  0.0000000E+00
 1.78000200E+03 -1.6434248E+02  6.9178155E+02 -4.7577707E-02  1.6998023E+02 -6.9175023E+02  0.0000000E+00
 1.79000200E+03 -1.6402736E+02  6.9177905E+02 -4.7481236E-02  1.6965369E+02 -6.9175023E+02  0.0000000E+00
 1.80000200E+03 -1.6371295E+02  6.9177656E+02 -4.7385011E-02  1.6932788E+02 -6.9175023E+02  0.0000000E+00
 1.81000200E+03 -1.6339924E+02  6.9177408E+02 -4.7289032E-02  1.6900281E+02 -6.9175023E+02  0.0000000E+00
 1.82000200E+03 -1.6308624E+02  6.9177162E+02 -4.7193296E-02  1.6867847E+02 -6.9175023E+02  0.0000000E+00
 1.83000200E+03 -1.6277393E+02  6.9176917E+02 -4.7097804E-02  1.6835486E+02 -6.9175023E+02  0.0000000E+00
 1.84000200E+03 -1.6246233E+02  6.9176674E+02 -4.7002554E-02  1.6803197E+02 -6.9175023E+02  0.0000000E+00
 1.85000200E+03 -1.6215142E+02  6.9176433E+02 -4.6907546E-02  1.6770981E+02 -6.9175023E+02  0.0000000E+00
 1.86000200E+03 -1.6184121E+02  6.9176192E+02 -4.6812778E-02  1.6738837E+02 -6.9175023E+02  0.0000000E+00
 1.87000200E+03 -1.6153169E+02  6.9175954E+02 -4.6718250E-02  1.6706765E+02 -6.9175023E+02  0.0000000E+00
 1.88000200E+03 -1.6122285E+02  6.9175716E+02 -4.6623960E-02  1.6674764E+02 -6.9175023E+02  0.0000000E+00
 1.89000200E+03 -1.6091471E+02  6.9175480E+02 -4.6529908E-02  1.6642835E+02 -6.9175023E+02  0.0000000E+00
 1.90000200E+03 -1.6060725E+02  6.9175246E+02 -4.6436095E-02  1.6610978E+02 -6.9175023E+02  0.0000000E+00
 1.91000200E+03 -1.6030048E+02  6.9175013E+02 -4.6342518E-02  1.6579191E+02 -6.9175023E+02  0.0000000E+00
 1.92000200E+03 -1.5999439E+02  6.9174781E+02 -4.6249175E-02  1.6547476E+02 -6.9175023E+02  0.0000000E+00
 1.93000200E+03 -1.5968898E+02  6.9174551E+02 -4.6156067E-02  1.6515831E+02 -6.9175023E+02  0.0000000E+00
 1.94000200E+03 -1.5938424E+02  6.9174322E+02 -4.6063191E-02  1.6484256E+02 -6.9175023E+02  0.0000000E+00
 1.95000200E+03 -1.5908018E+02  6.9174095E+02 -4.5970549E-02  1.6452752E+02 -6.9175023E+02  0.0000000E+00
 1.96000200E+03 -1.5877680E+02  6.9173869E+02 -4.5878138E-02  1.6421318E+02 -6.9175023E+02  0.0000000E+00
 1.97000200E+03 -1.5847408E+02  6.9173644E+02 -4.5785958E-02  1.6389953E+02 -6.9175023E+02  0.0000000E+00
 1.98000200E+03 -1.5817204E+02  6.9173421E+02 -4.5694008E-02  1.6358659E+02 -6.9175023E+02  0.0000000E+00
 1.99000200E+03 -1.5787066E+02  6.9173199E+02 -4.5602288E-02  1.6327433E+02 -6.9175023E+02  0.0000000E+00
 2.00000200E+03 -1.5756995E+02  6.9172978E+02 -4.5510796E-02  1.6296277E+02 -6.9175023E+02  0.0000000E+00
 2.01000200E+03 -1.5726990E+02  6.9172759E+02 -4.5419534E-02  1.6265189E+02 -6.9175023E+02  0.0000000E+00
 2.02000200E+03 -1.5697052E+02  6.9172541E+02 -4.5328498E-02  1.6234171E+02 -6.9175023E+02  0.0000000E+00
 2.03000200E+03 -1.5667179E+02  6.9172324E+02 -4.5237687E-02  1.6203221E+02 -6.9175023E+02  0.0000000E+00
 2.04000200E+03 -1.5637372E+02  6.9172109E+02 -4.5147101E-02  1.6172339E+02 -6.9175023E+02  0.0000000E+00
 2.05000200E+03 -1.5607631E+02  6.9171894E+02 -4.5056739E-02  1.6141525E+02 -6.9175023E+02  0.0000000E+00
 2.06000200E+03 -1.5577955E+02  6.9171682E+02 -4.4966601E-02  1.6110779E+02 -6.9175023E+02  0.0000000E+00
